name,time,Capabilities,IfRepeater,RSSI,RX-Errors,RX-KBytes,RX-Packets,RX-Phyrate,RX_bitRate,State,TX-Errors,TX-KBytes,TX-Packets,TX-Phyrate,TX_bitRate,apmac,deviceaddress,interface
ap-station_last4,2019-05-02T00:14:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,736,5288,117,691.2,14,0,9698,9345,293,3254.93,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:14:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,814,867,0,14,0,1296,1850,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:14:31+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,405,150,0,14,0,1284,2131,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:14:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,168,987,293,641.067,14,0,991,2451,433,280.533,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:14:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,750,5456,293,7501.33,14,0,10129,9663,293,235311,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:14:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,814,867,0,14,0,1296,1850,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:14:46+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,405,150,0,14,0,1284,2131,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:15:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,814,867,0,14,0,1301,1861,867,2758.93,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:15:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,169,992,390,0,14,0,1002,2477,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:15:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,754,5473,293,179.2,14,0,10148,9706,293,2965.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:15:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,814,867,0,14,0,1306,1872,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:15:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,406,150,22.4,14,0,1294,2154,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:16:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,171,1005,390,0,14,0,1014,2508,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:16:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,759,5500,293,121.6,14,0,10161,9742,293,2875.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:16:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,815,867,0,14,0,1316,1895,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:16:31+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,406,150,0,14,0,1305,2176,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:16:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,171,1005,390,0,14,0,1014,2508,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:16:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,769,5579,293,5720,14,0,10336,9881,293,95632,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:16:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,815,867,0,14,0,1316,1895,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:16:46+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,406,150,0,14,0,1305,2176,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:17:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,173,1013,390,764.8,14,0,1020,2523,433,3252.8,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:17:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,771,5585,117,1120.53,14,0,10343,9896,293,3773.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:17:01+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,407,150,22.4,14,0,1310,2188,122,2845.33,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:17:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,771,5588,234,121.6,14,0,10343,9897,325,69.3333,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:17:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,816,867,22.4,14,0,1321,1908,867,97.0667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:17:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,772,5593,293,179.2,14,0,10349,9911,293,2965.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:17:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,816,867,0,14,0,1326,1918,867,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:17:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,407,150,0,14,0,1315,2199,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:17:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,173,1014,433,0,14,0,1025,2535,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:17:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,773,5605,117,893.333,14,0,10349,9917,293,379.733,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:17:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,816,867,0,14,0,1326,1918,867,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:17:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,407,150,0,14,0,1315,2199,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:18:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,816,867,0,14,0,1332,1929,780,2758.93,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:18:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,778,5623,293,144,14,0,10365,9952,293,2917.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:18:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-53,0,94,816,867,0,14,0,1337,1940,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:18:31+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,408,150,22.4,14,0,1325,2222,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:18:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,175,1026,433,0,14,0,1037,2565,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:18:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,798,5877,263,10804.8,14,0,11043,10449,293,370494,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:18:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,817,867,22.4,14,0,1337,1941,780,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:18:46+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,408,150,0,14,0,1325,2222,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:19:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,177,1037,433,1113.07,14,0,1044,2585,433,3609.07,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:19:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-56,0,94,817,867,0,14,0,1342,1953,780,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:19:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,177,1038,433,0,14,0,1049,2595,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:19:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,804,5905,176,762.133,14,0,11059,10489,263,2965.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:19:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,817,867,0,14,0,1347,1963,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:19:31+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,408,150,0,14,0,1336,2244,150,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:19:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,804,5906,234,22.4,14,0,11059,10489,263,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:19:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,817,867,0,14,0,1347,1963,780,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:19:46+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,408,150,0,14,0,1336,2244,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:20:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,177,1039,433,24.5333,14,0,1054,2605,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:20:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,809,5922,234,2592.53,14,0,11070,10514,293,5766.4,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:20:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,817,867,0,14,0,1352,1973,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:20:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,409,150,22.4,14,0,1341,2255,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:20:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,180,1053,433,1480,14,0,1056,2616,433,1046.4,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:20:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,809,5926,117,156.8,14,0,11070,10517,293,160,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:20:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,818,867,22.4,14,0,1352,1974,780,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:20:16+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,409,150,0,14,0,1341,2255,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:20:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,182,1069,433,384,14,0,1070,2642,433,274.133,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:20:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,810,5931,117,106.667,14,0,11075,10530,260,61.8667,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:20:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,818,867,0,14,0,1357,1984,780,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:20:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,409,150,0,14,0,1346,2265,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:21:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,184,1087,433,0,14,0,1082,2675,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:21:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,824,6030,293,134.4,14,0,11273,10705,293,2923.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:21:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-58,0,94,818,867,0,14,0,1367,2006,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:21:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,410,150,22.4,14,0,1356,2288,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:21:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,184,1087,433,0,14,0,1082,2676,433,44.8,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:21:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,824,6031,263,22.4,14,0,11273,10705,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:21:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,819,867,22.4,14,0,1367,2007,780,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:21:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,410,150,0,14,0,1356,2288,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:22:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,819,867,0,14,0,1372,2019,780,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:22:30+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,187,1103,433,1583.43,14,0,1094,2707,433,3981.14,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:22:30+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,827,6050,293,106.286,14,0,11286,10740,293,3080.57,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:22:30+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,819,867,0,14,0,1377,2029,780,2908,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:22:30+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,410,150,0,14,0,1366,2310,150,2960.57,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:23:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,188,1107,234,382.933,14,0,1100,2722,433,3112,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:23:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,838,6107,263,5632,14,0,11386,10835,293,54904.5,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:23:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-55,0,94,819,867,0,14,0,1382,2041,780,2803.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:23:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,411,150,22.4,14,0,1372,2323,135,2882.67,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:23:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,188,1108,293,22.4,14,0,1105,2733,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:23:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,839,6119,293,134.4,14,0,11393,10856,260,2923.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:23:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-53,0,94,820,867,0,14,0,1387,2052,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:23:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,411,150,0,14,0,1377,2333,150,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:23:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,188,1108,293,0,14,0,1105,2733,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:23:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,839,6121,117,57.6,14,0,11393,10857,260,48,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:23:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-53,0,94,820,867,0,14,0,1387,2052,780,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:23:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,411,150,0,14,0,1377,2333,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:24:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,188,1109,433,24.5333,14,0,1110,2745,433,2837.87,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:24:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,843,6131,117,2319.47,14,0,11403,10876,260,5386.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:24:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,820,867,0,14,0,1392,2064,780,2803.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:24:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,411,150,0,14,0,1382,2345,150,2837.87,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:24:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,188,1109,433,0,14,0,1113,2753,433,1667.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:24:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,844,6141,263,444.8,14,0,11407,10894,293,2249.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:24:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,820,867,0,14,0,1395,2072,780,1620.27,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:24:16+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,411,150,0,14,0,1385,2353,150,1667.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:24:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,189,1117,390,816.533,14,0,1119,2768,433,3263.47,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:24:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,845,6151,293,762.133,14,0,11412,10907,293,2923.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:24:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,820,867,0,14,0,1400,2082,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:24:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,412,150,22.4,14,0,1390,2364,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:24:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,189,1117,390,0,14,0,1119,2768,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:24:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-68,0,845,6153,351,84.2667,14,0,11412,10908,325,61.8667,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:24:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,412,150,0,14,0,1390,2364,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:25:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,866,6311,176,11336,14,0,11810,11213,293,217279,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:25:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,821,867,0,14,0,1406,2095,702,2803.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:25:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,412,150,0,14,0,1395,2376,150,2837.87,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:25:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,191,1126,351,738.667,14,0,1125,2785,433,452.267,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:25:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,821,867,0,14,0,1411,2105,702,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:26:00+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-82,0,94,821,867,0,14,0,1416,2117,585,3004,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:26:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,194,1139,351,0,14,0,1137,2816,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:26:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,873,6349,293,862.5,14,0,11827,11265,293,571,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:26:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,822,867,21,14,0,1416,2118,702,49,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:26:16+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,413,150,0,14,0,1406,2399,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:26:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,194,1140,351,22.4,14,0,1142,2827,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:26:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,874,6358,263,413.867,14,0,11833,11282,263,3194.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:26:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,822,867,0,14,0,1421,2128,702,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:26:31+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,413,150,0,14,0,1411,2409,150,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:26:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,196,1154,293,1266.67,14,0,1145,2841,433,1285.33,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:26:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,874,6362,117,141.867,14,0,11834,11284,293,109.867,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:26:46+02:00," N 1X1 SGI20 SGI40",0,-52,0,36,413,150,0,14,0,1411,2409,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:27:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,196,1154,390,0,14,0,1155,2863,433,2590.5,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:27:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,885,6459,293,417,14,0,12043,11467,325,3096.5,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:27:31+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,822,867,0,14,0,1431,2150,780,2544.5,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:27:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,414,150,21,14,0,1421,2432,135,2632.5,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:27:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,198,1164,390,1094.4,14,0,1156,2870,433,726.4,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:27:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,885,6460,351,35.2,14,0,12043,11468,293,44.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:27:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,823,867,22.4,14,0,1431,2151,780,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:27:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,414,150,0,14,0,1421,2432,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:28:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-54,0,94,823,867,0,14,0,1436,2163,780,2803.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:28:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,202,1187,433,2444.8,14,0,1178,2915,433,8799.47,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:28:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,890,6478,88,179.2,14,0,12052,11488,325,161.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:28:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-56,0,94,823,867,0,14,0,1436,2163,780,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:28:16+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,414,150,0,14,0,1426,2444,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:28:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,202,1187,433,0,14,0,1183,2925,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:28:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-58,0,890,6486,234,387.2,14,0,12058,11506,293,3254.93,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:28:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,414,150,0,14,0,1431,2454,150,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:28:46+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-56,0,94,823,867,0,14,0,1441,2173,780,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:29:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,203,1193,433,384,14,0,1188,2941,433,3112,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:29:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,896,6518,117,3135.47,14,0,12116,11561,293,31580.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:29:01+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-53,0,94,823,867,0,14,0,1446,2185,780,2803.73,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:29:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,415,150,22.4,14,0,1437,2467,150,2882.67,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T00:29:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-54,0,203,1194,433,24.5333,14,0,1188,2941,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T00:29:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,897,6524,117,230.933,14,0,12116,11567,293,332.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T00:29:16+02:00," AC 2X2 SGI20 SGI40 80MHZ DB",0,-52,0,94,824,867,22.4,14,0,1446,2186,780,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T00:29:16+02:00," N 1X1 SGI20 SGI40",0,-54,0,36,415,150,0,14,0,1437,2467,150,0,A491B16F74AD,DEF3,ap1
