packet,delta,bytes
21462,6,1024
21463,6,1024
21464,6,1024
21465,17,1024
21466,7,1024
21467,7,1024
21468,6,1024
21469,6,1024
21470,6,1024
21471,6,1024
21472,7,1024
21473,6,1024
21474,7,1024
21475,7,1024
21476,6,1024
21477,6,1024
21478,7,1024
21479,6,1024
21480,7,1024
21481,7,1024
21482,7,1024
21483,6,1024
21484,7,1024
21485,7,1024
21486,6,1024
21487,6,1024
21488,7,1024
21489,7,1024
21490,6,1024
21491,6,1024
21492,6,1024
21493,6,1024
21494,6,1024
21495,6,1024
21496,7,1024
21497,6,1024
21498,6,1024
21499,7,1024
21500,7,1024
21501,7,1024
21502,7,1024
21503,7,1024
21504,7,1024
21505,6,1024
21506,7,1024
21507,7,1024
21508,7,1024
21509,6,1024
21510,10,1024
21511,7,1024
21512,8,1024
21513,7,1024
21514,6,1024
21515,6,1024
21516,7,1024
21517,7,1024
21518,6,1024
21519,7,1024
21520,6,1024
21521,7,1024
21522,7,1024
21523,6,1024
21524,6,1024
21525,7,1024
21526,9,1024
21527,7,1024
21528,7,1024
21529,6,1024
21530,6,1024
21531,7,1024
21532,6,1024
21533,7,1024
21534,6,1024
21535,6,1024
21536,7,1024
21537,7,1024
21538,6,1024
21539,7,1024
21540,7,1024
21541,6,1024
21542,9,1024
21543,7,1024
21544,6,1024
21545,7,1024
21546,7,1024
21547,6,1024
21548,7046,1024
21549,6,1024
21550,7,1024
21551,6,1024
21552,7,1024
21553,6,1024
21554,7,1024
21555,6,1024
21556,6,1024
21557,7,1024
21558,6,1024
21559,7,1024
21560,6,1024
21561,6,1024
21562,8,1024
21563,6,1024
21564,6,1024
21565,6,1024
21566,6,1024
21567,7,1024
21568,6,1024
21569,7,1024
21570,7,1024
21571,7,1024
21572,6,1024
21573,6,1024
21574,7,1024
21575,7,1024
21576,7,1024
21577,7,1024
21578,6,1024
21579,7,1024
21580,7,1024
21581,7,1024
21582,6,1024
21583,7,1024
21584,6,1024
21585,6,1024
21586,6,1024
21587,7,1024
21588,7,1024
21589,7,1024
21590,7,1024
21591,7,1024
21592,6,1024
21593,7,1024
21594,6,1024
21595,7,1024
21596,7,1024
21597,7,1024
21598,7,1024
21599,7,1024
21600,7,1024
21601,7,1024
21602,6,1024
21603,7,1024
21604,7,1024
21605,7,1024
21606,23691,1024
21607,7,1024
21608,7,1024
21609,7,1024
21610,6,1024
21611,7,1024
21612,7,1024
21613,6,1024
21614,7,1024
21615,6,1024
21616,6,1024
21617,6,1024
21618,7,1024
21619,6,1024
21620,6,1024
21621,7,1024
21622,11,1024
21623,13,1024
21624,13,1024
21625,14,1024
21626,13,1024
21627,13,1024
21628,13,1024
21629,13,1024
21630,12,1024
21631,12,1024
21632,13,1024
21633,13,1024
21634,13,1024
21635,13,1024
21636,13,1024
21637,13,1024
21638,13,1024
21639,13,1024
21640,13,1024
21641,13,1024
21642,12,1024
21643,12,1024
21644,9,1024
21645,7,1024
21646,8,1024
21647,8,1024
21648,7,1024
21649,7,1024
21650,7,1024
21651,6,1024
21652,6,1024
21653,7,1024
21654,6,1024
21655,7,1024
21656,6,1024
21657,6,1024
21658,7,1024
21659,7,1024
21660,7,1024
21661,10,1024
21662,7,1024
21663,6,1024
21664,6,1024
21665,7,1024
21666,6,1024
21667,7,1024
21668,7,1024
21669,7,1024
21670,6,1024
21671,6,1024
21672,7,1024
21673,7,1024
21674,7,1024
21675,6,1024
21676,7,1024
21677,9,1024
21678,7,1024
21679,6,1024
21680,6,1024
21681,7,1024
21682,7,1024
21683,6,1024
21684,6,1024
21685,7,1024
21686,6,1024
21687,7,1024
21688,6,1024
21689,6,1024
21690,7,1024
21691,7,1024
21692,6,1024
21693,10,1024
21694,21049,1024
21695,6,1024
21696,6,1024
21697,6,1024
21698,7,1024
21699,6,1024
21700,6,1024
21701,7,1024
21702,6,1024
21703,6,1024
21704,6,1024
21705,7,1024
21706,6,1024
21707,7,1024
21708,6,1024
21709,6,1024
21710,7,1024
21711,6,1024
21712,7,1024
21713,7,1024
21714,6,1024
21715,7,1024
21716,6,1024
21717,7,1024
21718,6,1024
21719,6,1024
21720,6,1024
21721,7,1024
21722,7,1024
21723,7,1024
21724,7,1024
21725,7,1024
21726,6,1024
21727,7,1024
21728,7,1024
21729,7,1024
21730,6,1024
21731,7,1024
21732,7,1024
21733,7,1024
21734,7,1024
21735,7,1024
21736,7,1024
21737,6,1024
21738,7,1024
21739,6,1024
21740,7,1024
21741,7,1024
21742,7,1024
21743,7,1024
21744,7,1024
21745,7,1024
21746,7,1024
21747,6,1024
21748,7,1024
21749,6,1024
21750,6,1024
21751,6,1024
21752,7,1024
21753,7,1024
21754,6,1024
21755,6,1024
21756,7,1024
21757,6,1024
21758,7,1024
21759,6,1024
21760,7,1024
21761,6,1024
21762,7,1024
21763,7,1024
21764,6,1024
21765,6,1024
21766,6,1024
21767,6,1024
21768,7,1024
21769,9,1024
21770,8279,1024
21771,7,1024
21772,6,1024
21773,7,1024
21774,6,1024
21775,7,1024
21776,7,1024
21777,6,1024
21778,6,1024
21779,6,1024
21780,7,1024
21781,7,1024
21782,6,1024
21783,6,1024
21784,6,1024
21785,7,1024
21786,6,1024
21787,7,1024
21788,7,1024
21789,6,1024
21790,6,1024
21791,6,1024
21792,6,1024
21793,7,1024
21794,7,1024
21795,7,1024
21796,7,1024
21797,6,1024
21798,6,1024
21799,6,1024
21800,7,1024
21801,7,1024
21802,7,1024
21803,6,1024
21804,7,1024
21805,12,1024
21806,15,1024
21807,13,1024
21808,13,1024
21809,18,1024
21810,12,1024
21811,9,1024
21812,14,1024
21813,9,1024
21814,8,1024
21815,9,1024
21816,7,1024
21817,7,1024
21818,7,1024
21819,7,1024
21820,7,1024
21821,7,1024
21822,6,1024
21823,7,1024
21824,7,1024
21825,6,1024
21826,7,1024
21827,7,1024
21828,6,1024
21829,7,1024
21830,7,1024
21831,6,1024
21832,7,1024
21833,9,1024
21834,7,1024
21835,6,1024
21836,7,1024
21837,6,1024
21838,7,1024
21839,7,1024
21840,7,1024
21841,7,1024
21842,6,1024
21843,7,1024
21844,7,1024
21845,7,1024
21846,7,1024
21847,10,1024
21848,7,1024
21849,11,1024
21850,15,1024
21851,13,1024
21852,12,1024
21853,14,1024
21854,13,1024
21855,13,1024
21856,11,1024
21857,11,1024
21858,11,1024
21859,11,1024
21860,11,1024
21861,11,1024
21862,11,1024
21863,16171,1024
21864,9,1024
21865,7,1024
21866,6,1024
21867,6,1024
21868,7,1024
21869,7,1024
21870,7,1024
21871,7,1024
21872,7,1024
21873,7,1024
21874,7,1024
21875,6,1024
21876,6,1024
21877,6,1024
21878,7,1024
21879,8,1024
21880,8,1024
21881,6,1024
21882,7,1024
21883,7,1024
21884,6,1024
21885,7,1024
21886,6,1024
21887,8,1024
21888,10,1024
21889,8,1024
21890,6,1024
21891,7,1024
21892,7,1024
21893,7,1024
21894,6,1024
21895,7,1024
21896,7,1024
21897,7,1024
21898,7,1024
21899,7,1024
21900,6,1024
21901,6,1024
21902,7,1024
21903,6,1024
21904,10,1024
21905,6,1024
21906,7,1024
21907,7,1024
21908,7,1024
21909,7,1024
21910,7,1024
21911,6,1024
21912,7,1024
21913,7,1024
21914,7,1024
21915,7,1024
21916,7,1024
21917,7,1024
21918,4947,1024
21919,6,1024
21920,6,1024
21921,6,1024
21922,7,1024
21923,6,1024
21924,7,1024
21925,6,1024
21926,7,1024
21927,6,1024
21928,7,1024
21929,6,1024
21930,7,1024
21931,7,1024
21932,7,1024
21933,7,1024
21934,7,1024
21935,6,1024
21936,7,1024
21937,6,1024
21938,14,1024
21939,8,1024
21940,7,1024
21941,8,1024
21942,7,1024
21943,8,1024
21944,7,1024
21945,7,1024
21946,7,1024
21947,7,1024
21948,7,1024
21949,7,1024
21950,6,1024
21951,6,1024
21952,7,1024
21953,7,1024
21954,7,1024
21955,6,1024
21956,7,1024
21957,6,1024
21958,7,1024
21959,6,1024
21960,7,1024
21961,7,1024
21962,7,1024
21963,7,1024
21964,7,1024
21965,7,1024
21966,7,1024
21967,7,1024
21968,7,1024
21969,7,1024
21970,7,1024
21971,9,1024
21972,7,1024
21973,7,1024
21974,7,1024
21975,7,1024
21976,14628,1024
21977,7,1024
21978,7,1024
21979,7,1024
21980,7,1024
21981,6,1024
21982,7,1024
21983,7,1024
21984,6,1024
21985,6,1024
21986,6,1024
21987,7,1024
21988,6,1024
21989,6,1024
21990,6,1024
21991,7,1024
21992,7,1024
21993,7,1024
21994,7,1024
21995,6,1024
21996,7,1024
21997,7,1024
21998,7,1024
21999,7,1024
22000,7,1024
22001,7,1024
22002,7,1024
22003,7,1024
22004,7,1024
22005,6,1024
22006,7,1024
22007,7,1024
22008,6,1024
22009,7,1024
22010,6,1024
22011,6,1024
22012,7,1024
22013,13,1024
22014,8,1024
22015,8,1024
22016,7,1024
22017,6,1024
22018,7,1024
22019,7,1024
22020,7,1024
22021,6,1024
22022,6,1024
22023,9,1024
22024,6,1024
22025,7,1024
22026,7,1024
22027,7,1024
22028,6,1024
22029,6,1024
22030,7,1024
22031,7,1024
22032,7,1024
22033,7,1024
22034,7,1024
22035,21091,1024
22036,6,1024
22037,6,1024
22038,6,1024
22039,7,1024
22040,7,1024
22041,7,1024
22042,7,1024
22043,6,1024
22044,6,1024
22045,7,1024
22046,7,1024
22047,7,1024
22048,7,1024
22049,7,1024
22050,7,1024
22051,7,1024
22052,7,1024
22053,7,1024
22054,6,1024
22055,7,1024
22056,6,1024
22057,7,1024
22058,6,1024
22059,7,1024
22060,6,1024
22061,7,1024
22062,6,1024
22063,6,1024
22064,7,1024
22065,7,1024
22066,7,1024
22067,7,1024
22068,6,1024
22069,6,1024
22070,7,1024
22071,10,1024
22072,6,1024
22073,7,1024
22074,7,1024
22075,7,1024
22076,12,1024
22077,13,1024
22078,13,1024
22079,12,1024
22080,13,1024
22081,12,1024
22082,13,1024
22083,13,1024
22084,13,1024
22085,12,1024
22086,12,1024
22087,4092,1024
22088,9,1024
22089,7,1024
22090,7,1024
22091,6,1024
22092,7,1024
22093,7,1024
22094,7,1024
22095,7,1024
22096,6,1024
22097,7,1024
22098,6,1024
22099,6,1024
22100,6,1024
22101,6,1024
22102,6,1024
22103,8,1024
22104,6,1024
22105,7,1024
22106,7,1024
22107,6,1024
22108,6,1024
22109,7,1024
22110,7,1024
22111,7,1024
22112,7,1024
22113,6,1024
22114,6,1024
22115,7,1024
22116,7,1024
22117,6,1024
22118,6,1024
22119,8,1024
22120,6,1024
22121,7,1024
22122,7,1024
22123,7,1024
22124,7,1024
22125,7,1024
22126,7,1024
22127,7,1024
22128,7,1024
22129,7,1024
22130,6,1024
22131,7,1024
22132,7,1024
22133,7,1024
22134,7,1024
22135,7,1024
22136,7,1024
22137,6,1024
22138,7,1024
22139,7,1024
22140,6,1024
22141,7,1024
22142,7,1024
22143,7,1024
22144,6,1024
22145,7,1024
22146,6,1024
22147,6,1024
22148,6,1024
22149,7,1024
22150,7,1024
22151,6,1024
22152,7,1024
22153,6,1024
22154,6,1024
22155,6,1024
22156,6,1024
22157,7,1024
22158,9,1024
22159,8,1024
22160,7,1024
22161,6,1024
22162,6,1024
22163,7,1024
22164,6,1024
22165,6,1024
22166,7,1024
22167,7,1024
22168,7,1024
22169,6,1024
22170,6,1024
22171,7,1024
22172,6,1024
22173,6,1024
22174,9,1024
22175,7,1024
22176,6,1024
22177,6,1024
22178,7,1024
22179,7,1024
22180,20406,1024
22181,7,1024
22182,6,1024
22183,7,1024
22184,7,1024
22185,6,1024
22186,7,1024
22187,6,1024
22188,7,1024
22189,7,1024
22190,7,1024
22191,6,1024
22192,7,1024
22193,6,1024
22194,7,1024
22195,7,1024
22196,6,1024
22197,7,1024
22198,7,1024
22199,7,1024
22200,6,1024
22201,6,1024
22202,6,1024
22203,7,1024
22204,6,1024
22205,6,1024
22206,7,1024
22207,6,1024
22208,6,1024
22209,7,1024
22210,7,1024
22211,7,1024
22212,7,1024
22213,6,1024
22214,6,1024
22215,7,1024
22216,6,1024
22217,6,1024
22218,7,1024
22219,7,1024
22220,7,1024
22221,6,1024
22222,7,1024
22223,7,1024
22224,6,1024
22225,6,1024
22226,6,1024
22227,7,1024
22228,7,1024
22229,7,1024
22230,6,1024
22231,7,1024
22232,6,1024
22233,6,1024
22234,6,1024
22235,7,1024
22236,7,1024
22237,6,1024
22238,7,1024
22239,6,1024
22240,6,1024
22241,7,1024
22242,7,1024
22243,6,1024
22244,6,1024
22245,6,1024
22246,7,1024
22247,7,1024
22248,6,1024
22249,7,1024
22250,7,1024
22251,7,1024
22252,7,1024
22253,6,1024
22254,6,1024
22255,7,1024
22256,7,1024
22257,7,1024
22258,6,1024
22259,7,1024
22260,6,1024
22261,6,1024
22262,7,1024
22263,7,1024
22264,6,1024
22265,7,1024
22266,7,1024
22267,7,1024
22268,7,1024
22269,7,1024
22270,7,1024
22271,6,1024
22272,6,1024
22273,7,1024
22274,7,1024
22275,6,1024
22276,6,1024
22277,9,1024
22278,7,1024
22279,6,1024
22280,8,1024
22281,6,1024
22282,6,1024
22283,7,1024
22284,7,1024
22285,6,1024
22286,7,1024
22287,6,1024
22288,7,1024
22289,7,1024
22290,6,1024
22291,6,1024
22292,6,1024
22293,9,1024
22294,6,1024
22295,7,1024
22296,7,1024
22297,7,1024
22298,6,1024
22299,6,1024
22300,7,1024
22301,6,1024
22302,6932,1024
22303,11,1024
22304,14,1024
22305,12,1024
22306,12,1024
22307,12,1024
22308,12,1024
22309,13,1024
22310,12,1024
22311,12,1024
22312,13,1024
22313,12,1024
22314,13,1024
22315,13,1024
22316,13,1024
22317,12,1024
22318,12,1024
22319,13,1024
22320,13,1024
22321,13,1024
22322,13,1024
22323,13,1024
22324,10,1024
22325,8,1024
22326,7,1024
22327,6,1024
22328,6,1024
22329,7,1024
22330,7,1024
22331,7,1024
22332,7,1024
22333,7,1024
22334,6,1024
22335,7,1024
22336,6,1024
22337,6,1024
22338,6,1024
22339,6,1024
22340,7,1024
22341,6,1024
22342,7,1024
22343,7,1024
22344,7,1024
22345,7,1024
22346,7,1024
22347,7,1024
22348,7,1024
22349,7,1024
22350,7,1024
22351,6,1024
22352,7,1024
22353,6,1024
22354,7,1024
22355,7,1024
22356,7,1024
22357,7,1024
22358,7,1024
22359,6,1024
22360,6,1024
22361,7,1024
22362,6,1024
22363,7,1024
22364,7,1024
22365,7,1024
22366,6,1024
22367,9,1024
22368,6,1024
22369,6,1024
22370,6,1024
22371,7,1024
22372,7,1024
22373,6,1024
22374,6,1024
22375,6,1024
22376,7,1024
22377,7,1024
22378,6,1024
22379,7,1024
22380,6,1024
22381,6,1024
22382,7,1024
22383,9,1024
22384,7,1024
22385,6,1024
22386,7,1024
22387,6,1024
22388,6,1024
22389,7,1024
22390,7,1024
22391,7,1024
22392,6,1024
22393,7,1024
22394,6,1024
22395,6964,1024
22396,7,1024
22397,7,1024
22398,17,1024
22399,8,1024
22400,7,1024
22401,7,1024
22402,7,1024
22403,6,1024
22404,6,1024
22405,7,1024
22406,6,1024
22407,6,1024
22408,7,1024
22409,7,1024
22410,7,1024
22411,6,1024
22412,6,1024
22413,6,1024
22414,7,1024
22415,6,1024
22416,7,1024
22417,6,1024
22418,7,1024
22419,7,1024
22420,7,1024
22421,6,1024
22422,6,1024
22423,6,1024
22424,6,1024
22425,6,1024
22426,6,1024
22427,7,1024
22428,7,1024
22429,6,1024
22430,6,1024
22431,6,1024
22432,7,1024
22433,7,1024
22434,7,1024
22435,7,1024
22436,6,1024
22437,6,1024
22438,7,1024
22439,6,1024
22440,7,1024
22441,6,1024
22442,7,1024
22443,6,1024
22444,6,1024
22445,6,1024
22446,6,1024
22447,7,1024
22448,7,1024
22449,6,1024
22450,6,1024
22451,7,1024
22452,7,1024
22453,12949,1024
22454,7,1024
22455,6,1024
22456,7,1024
22457,6,1024
22458,7,1024
22459,6,1024
22460,6,1024
22461,6,1024
22462,6,1024
22463,7,1024
22464,8,1024
22465,7,1024
22466,6,1024
22467,6,1024
22468,6,1024
22469,6,1024
22470,6,1024
22471,6,1024
22472,6,1024
22473,7,1024
22474,8,1024
22475,8,1024
22476,7,1024
22477,7,1024
22478,7,1024
22479,6,1024
22480,7,1024
22481,7,1024
22482,6,1024
22483,6,1024
22484,7,1024
22485,6,1024
22486,6,1024
22487,6,1024
22488,6,1024
22489,6,1024
22490,7,1024
22491,7,1024
22492,6,1024
22493,6,1024
22494,7,1024
22495,6,1024
22496,6,1024
22497,6,1024
22498,6,1024
22499,7,1024
22500,7,1024
22501,7,1024
22502,6,1024
22503,6,1024
22504,7,1024
22505,6,1024
22506,6,1024
22507,7,1024
22508,6,1024
22509,7,1024
22510,6,1024
22511,6,1024
22512,6,1024
22513,7,1024
22514,6,1024
22515,6,1024
22516,6,1024
22517,7,1024
22518,7,1024
22519,7,1024
22520,6,1024
22521,7,1024
22522,7,1024
22523,7,1024
22524,7,1024
22525,7,1024
22526,7,1024
22527,7,1024
22528,6,1024
22529,7,1024
22530,11,1024
22531,13,1024
22532,13,1024
22533,13,1024
22534,13,1024
22535,12,1024
22536,12,1024
22537,15,1024
22538,12,1024
22539,12,1024
22540,12,1024
22541,12,1024
22542,12,1024
22543,13,1024
22544,12,1024
22545,12,1024
22546,6949,1024
22547,9,1024
22548,7,1024
22549,7,1024
22550,7,1024
22551,7,1024
22552,7,1024
22553,8,1024
22554,7,1024
22555,6,1024
22556,6,1024
22557,7,1024
22558,7,1024
22559,6,1024
22560,7,1024
22561,8,1024
22562,7,1024
22563,6,1024
22564,6,1024
22565,7,1024
22566,7,1024
22567,7,1024
22568,7,1024
22569,6,1024
22570,6,1024
22571,7,1024
22572,6,1024
22573,6,1024
22574,7,1024
22575,6,1024
22576,6,1024
22577,7,1024
22578,7,1024
22579,7,1024
22580,7,1024
22581,9,1024
22582,7,1024
22583,7,1024
22584,6,1024
22585,6,1024
22586,7,1024
22587,6,1024
22588,7,1024
22589,7,1024
22590,7,1024
22591,6,1024
22592,6,1024
22593,7,1024
22594,7,1024
22595,7,1024
22596,7,1024
22597,9,1024
22598,6,1024
22599,6,1024
22600,6,1024
22601,7,1024
22602,7,1024
22603,6,1024
22604,7,1024
22605,6,1024
22606,7,1024
22607,7,1024
22608,6,1024
22609,6,1024
22610,9726,1024
22611,6,1024
22612,6,1024
22613,7,1024
22614,6,1024
22615,6,1024
22616,6,1024
22617,7,1024
22618,6,1024
22619,6,1024
22620,7,1024
22621,8,1024
22622,7,1024
22623,6,1024
22624,7,1024
22625,7,1024
22626,8,1024
22627,6,1024
22628,6,1024
22629,7,1024
22630,7,1024
22631,6,1024
22632,6,1024
22633,6,1024
22634,6,1024
22635,7,1024
22636,7,1024
22637,6,1024
22638,6,1024
22639,7,1024
22640,6,1024
22641,7,1024
22642,7,1024
22643,7,1024
22644,7,1024
22645,7,1024
22646,6,1024
22647,6,1024
22648,7,1024
22649,7,1024
22650,6,1024
22651,7,1024
22652,7,1024
22653,6,1024
22654,7,1024
22655,6,1024
22656,7,1024
22657,7,1024
22658,7,1024
22659,9,1024
22660,7,1024
22661,7,1024
22662,6,1024
22663,7,1024
22664,7,1024
22665,6,1024
22666,7,1024
22667,7,1024
22668,30610,1024
22669,8,1024
22670,6,1024
22671,6,1024
22672,7,1024
22673,7,1024
22674,6,1024
22675,7,1024
22676,7,1024
22677,7,1024
22678,6,1024
22679,6,1024
22680,6,1024
22681,6,1024
22682,7,1024
22683,7,1024
22684,6,1024
22685,7,1024
22686,6,1024
22687,6,1024
22688,6,1024
22689,6,1024
22690,6,1024
22691,7,1024
22692,7,1024
22693,7,1024
22694,8,1024
22695,6,1024
22696,6,1024
22697,7,1024
22698,6,1024
22699,6,1024
22700,6,1024
22701,6,1024
22702,6,1024
22703,7,1024
22704,7,1024
22705,6,1024
22706,6,1024
22707,7,1024
22708,7,1024
22709,6,1024
22710,6,1024
22711,6,1024
22712,7,1024
22713,7,1024
22714,7,1024
22715,6,1024
22716,7,1024
22717,7,1024
22718,7,1024
22719,6,1024
22720,7,1024
22721,7,1024
22722,7,1024
22723,6,1024
22724,6,1024
22725,6,1024
22726,6,1024
22727,6,1024
22728,7,1024
22729,6,1024
22730,7,1024
22731,7,1024
22732,7,1024
22733,6,1024
22734,8,1024
22735,7,1024
22736,7,1024
22737,6,1024
22738,6,1024
22739,6,1024
22740,7,1024
22741,7,1024
22742,6,1024
22743,7,1024
22744,6,1024
22745,6,1024
22746,6,1024
22747,6,1024
22748,7,1024
22749,7,1024
22750,6,1024
22751,7,1024
22752,7,1024
22753,7,1024
22754,7,1024
22755,7,1024
22756,6,1024
22757,11,1024
22758,14,1024
22759,12,1024
22760,12,1024
22761,6561,1024
22762,9,1024
22763,7,1024
22764,6,1024
22765,8,1024
22766,6,1024
22767,6,1024
22768,6,1024
22769,7,1024
22770,6,1024
22771,7,1024
22772,6,1024
22773,7,1024
22774,7,1024
22775,6,1024
22776,6,1024
22777,7,1024
22778,7,1024
22779,7,1024
22780,7,1024
22781,6,1024
22782,7,1024
22783,7,1024
22784,6,1024
22785,7,1024
22786,6,1024
22787,6,1024
22788,6,1024
22789,6,1024
22790,8,1024
22791,7,1024
22792,6,1024
22793,6,1024
22794,7,1024
22795,6,1024
22796,6,1024
22797,7,1024
22798,7,1024
22799,6,1024
22800,6,1024
22801,6,1024
22802,7,1024
22803,6,1024
22804,6,1024
22805,7,1024
22806,7,1024
22807,6,1024
22808,6,1024
22809,7,1024
22810,10,1024
22811,6,1024
22812,6,1024
22813,7,1024
22814,7,1024
22815,7,1024
22816,6,1024
22817,6,1024
22818,6,1024
22819,5686,1024
22820,6,1024
22821,6,1024
22822,6,1024
22823,7,1024
22824,7,1024
22825,6,1024
22826,7,1024
22827,7,1024
22828,7,1024
22829,6,1024
22830,6,1024
22831,6,1024
22832,6,1024
22833,6,1024
22834,6,1024
22835,6,1024
22836,6,1024
22837,6,1024
22838,6,1024
22839,6,1024
22840,7,1024
22841,6,1024
22842,6,1024
22843,6,1024
22844,7,1024
22845,7,1024
22846,7,1024
22847,6,1024
22848,6,1024
22849,7,1024
22850,7,1024
22851,6,1024
22852,7,1024
22853,7,1024
22854,7,1024
22855,7,1024
22856,7,1024
22857,7,1024
22858,7,1024
22859,6,1024
22860,7,1024
22861,6,1024
22862,7,1024
22863,7,1024
22864,6,1024
22865,6,1024
22866,7,1024
22867,7,1024
22868,6,1024
22869,7,1024
22870,7,1024
22871,7,1024
22872,7,1024
22873,6,1024
22874,6,1024
22875,7,1024
22876,6,1024
22877,7,1024
22878,7,1024
22879,6,1024
22880,7,1024
22881,7,1024
22882,7,1024
22883,6,1024
22884,10,1024
22885,7,1024
22886,7,1024
22887,6,1024
22888,6,1024
22889,6,1024
22890,6,1024
22891,6,1024
22892,6,1024
22893,7,1024
22894,7,1024
22895,7,1024
22896,6,1024
22897,6,1024
22898,6,1024
22899,6,1024
22900,9,1024
22901,7,1024
22902,6,1024
22903,6,1024
22904,6,1024
22905,7,1024
22906,7,1024
22907,8623,1024
22908,6,1024
22909,7,1024
22910,6,1024
22911,7,1024
22912,7,1024
22913,7,1024
22914,6,1024
22915,7,1024
22916,6,1024
22917,6,1024
22918,7,1024
22919,7,1024
22920,7,1024
22921,6,1024
22922,7,1024
22923,7,1024
22924,6,1024
22925,7,1024
22926,6,1024
22927,7,1024
22928,6,1024
22929,6,1024
22930,7,1024
22931,6,1024
22932,7,1024
22933,7,1024
22934,7,1024
22935,6,1024
22936,7,1024
22937,7,1024
22938,6,1024
22939,6,1024
22940,6,1024
22941,6,1024
22942,6,1024
22943,6,1024
22944,6,1024
22945,6,1024
22946,7,1024
22947,6,1024
22948,7,1024
22949,7,1024
22950,6,1024
22951,6,1024
22952,7,1024
22953,6,1024
22954,7,1024
22955,7,1024
22956,6,1024
22957,7,1024
22958,6,1024
22959,6,1024
22960,7,1024
22961,7,1024
22962,6,1024
22963,7,1024
22964,6,1024
22965,48351,1024
22966,7,1024
22967,7,1024
22968,6,1024
22969,7,1024
22970,6,1024
22971,6,1024
22972,7,1024
22973,7,1024
22974,6,1024
22975,7,1024
22976,6,1024
22977,7,1024
22978,6,1024
22979,6,1024
22980,6,1024
22981,7,1024
22982,7,1024
22983,6,1024
22984,11,1024
22985,12,1024
22986,12,1024
22987,13,1024
22988,12,1024
22989,13,1024
22990,13,1024
22991,12,1024
22992,13,1024
22993,13,1024
22994,13,1024
22995,13,1024
22996,14,1024
22997,13,1024
22998,13,1024
22999,12,1024
23000,12,1024
23001,14,1024
23002,13,1024
23003,13,1024
23004,12,1024
23005,9,1024
23006,7,1024
23007,6,1024
23008,7,1024
23009,7,1024
23010,7,1024
23011,7,1024
23012,6,1024
23013,7,1024
23014,6,1024
23015,7,1024
23016,4186,1024
23017,6,1024
23018,7,1024
23019,7,1024
23020,7,1024
23021,6,1024
23022,7,1024
23023,7,1024
23024,6,1024
23025,7,1024
23026,7,1024
23027,7,1024
23028,7,1024
23029,6,1024
23030,6,1024
23031,7,1024
23032,7,1024
23033,6,1024
23034,7,1024
23035,7,1024
23036,6,1024
23037,6,1024
23038,7,1024
23039,10,1024
23040,6,1024
23041,6,1024
23042,6,1024
23043,6,1024
23044,7,1024
23045,7,1024
23046,7,1024
23047,7,1024
23048,6,1024
23049,7,1024
23050,6,1024
23051,6,1024
23052,6,1024
23053,7,1024
23054,6,1024
23055,9,1024
23056,7,1024
23057,7,1024
23058,6,1024
23059,7,1024
23060,7,1024
23061,6,1024
23062,6,1024
23063,6,1024
23064,7,1024
23065,6,1024
23066,6,1024
23067,6,1024
23068,7,1024
23069,7,1024
23070,6,1024
23071,9,1024
23072,7,1024
23073,7,1024
23074,7,1024
23075,7,1024
23076,7,1024
23077,6,1024
23078,6,1024
23079,7,1024
23080,7,1024
23081,6,1024
23082,6,1024
23083,7,1024
23084,7,1024
23085,7,1024
23086,7,1024
23087,7,1024
23088,7,1024
23089,6,1024
23090,7,1024
23091,6,1024
23092,7,1024
23093,6,1024
23094,7,1024
23095,6,1024
23096,7,1024
23097,7,1024
23098,7,1024
23099,7,1024
23100,6,1024
23101,7,1024
23102,6,1024
23103,7,1024
23104,7,1024
23105,7,1024
23106,7,1024
23107,7,1024
23108,7,1024
23109,16651,1024
23110,6,1024
23111,6,1024
23112,7,1024
23113,7,1024
23114,7,1024
23115,7,1024
23116,7,1024
23117,6,1024
23118,7,1024
23119,6,1024
23120,7,1024
23121,6,1024
23122,6,1024
23123,7,1024
23124,6,1024
23125,6,1024
23126,6,1024
23127,6,1024
23128,8,1024
23129,7,1024
23130,7,1024
23131,6,1024
23132,7,1024
23133,7,1024
23134,6,1024
23135,7,1024
23136,6,1024
23137,7,1024
23138,7,1024
23139,7,1024
23140,6,1024
23141,7,1024
23142,7,1024
23143,6,1024
23144,7,1024
23145,7,1024
23146,7,1024
23147,6,1024
23148,7,1024
23149,7,1024
23150,6,1024
23151,6,1024
23152,6,1024
23153,7,1024
23154,6,1024
23155,6,1024
23156,7,1024
23157,7,1024
23158,6,1024
23159,6,1024
23160,7,1024
23161,7,1024
23162,10,1024
23163,7,1024
23164,11522,1024
23165,7,1024
23166,6,1024
23167,7,1024
23168,7,1024
23169,7,1024
23170,6,1024
23171,6,1024
23172,6,1024
23173,6,1024
23174,6,1024
23175,6,1024
23176,6,1024
23177,7,1024
23178,7,1024
23179,7,1024
23180,6,1024
23181,7,1024
23182,6,1024
23183,7,1024
23184,7,1024
23185,6,1024
23186,6,1024
23187,7,1024
23188,6,1024
23189,7,1024
23190,6,1024
23191,7,1024
23192,7,1024
23193,7,1024
23194,7,1024
23195,7,1024
23196,6,1024
23197,7,1024
23198,6,1024
23199,6,1024
23200,6,1024
23201,6,1024
23202,6,1024
23203,7,1024
23204,7,1024
23205,6,1024
23206,6,1024
